"","Sample_names","Sample","Type","Stain","Dilution","Tank","Day","Timepoint","Feeding_status","Time_cont","Counts","BacterialDensity","AlgalDensity","PercentageHNA","HNADensity"
"137","A08 T2.D6.1.A_FIXED_SG_10.fcs","T2.D6.1.A","FIXED","SG",10,"T2","D6","1","A",6.08333333333333,64523,21442624.0404108,19607.1915190589,67.5092602637819,14475756.8708252
"138","A08 T3.D14.2.A_FIXED_SG_10.fcs","T3.D14.2.A","FIXED","SG",10,"T3","D14","2","A",14.2083333333333,210403,69901328.9036545,0,61.7576745578723,43169435.2159468
"139","A08 T3.D3.4.A_FIXED_SG_10.fcs","T3.D3.4.A","FIXED","SG",10,"T3","D3","4","A",3.45833333333333,6036,2011731.76909745,11665.1113184909,74.1716368455931,1492134.38208239
"140","A08 T4.D11.5.A_FIXED_SG_10.fcs","T4.D11.5.A","FIXED","SG",10,"T4","D11","5","A",11.5833333333333,75634,25130914.4072302,6645.40138224349,18.344924240421,4610247.20893142
"141","A08 T5.D15.1.A_FIXED_SG_10.fcs","T5.D15.1.A","FIXED","SG",10,"T5","D15","1","A",15.0833333333333,65001,21589995.6820673,0,44.237780957216,9550934.99850533
"142","A08 T5.D4.2.A_FIXED_SG_10.fcs","T5.D4.2.A","FIXED","SG",10,"T5","D4","2","A",4.20833333333333,23380,7744799.2579833,4306.34689280509,81.0307955517536,6275672.45263018
"143","A08 T5.D8.7.A_FIXED_SG_10.fcs","T5.D8.7.A","FIXED","SG",10,"T5","D8","7","A",8.83333333333333,45761,15218157.6321916,30595.2776854007,76.7946504665545,11686730.9610908
"144","A09 Algae.D7.3_FIXED_SG_10.fcs","Algae.D7.3","FIXED","SG",10,"Algae","D7","3","Algae",7.33333333333333,16813,3350738.38611316,2876616.7766108,29.3701302563493,984116.22855093
"145","A09 Artemia.D15.3_FIXED_SG_10.fcs","Artemia.D15.3","FIXED","SG",10,"Artemia","D15","3","Artemia",15.3333333333333,24082,4809666.46694627,3594.96704613541,91.5372477368989,4402636.30916717
"146","A09 T1.D13.5.B_FIXED_SG_10.fcs","T1.D13.5.B","FIXED","SG",10,"T1","D13","5","B",13.5833333333333,72685,24136614.1993757,332.071461778575,96.6361697736809,23324699.4753271
"147","A09 T1.D2.6.B_FIXED_SG_10.fcs","T1.D2.6.B","FIXED","SG",10,"T1","D2","6","B",2.70833333333333,7728,2559364.13313462,13578.40702103,80.8488612836439,2069216.75774135
"148","A09 T1.D8.3.A_FIXED_SG_10.fcs","T1.D8.3.A","FIXED","SG",10,"T1","D8","3","A",8.33333333333333,49322,9846675.98323018,17169.0956278698,79.2790235594664,7806348.57256937
"149","A09 T1.D8.3.B_FIXED_SG_10.fcs","T1.D8.3.B","FIXED","SG",10,"T1","D8","3","B",8.33333333333333,49322,9846675.98323018,17169.0956278698,79.2790235594664,7806348.57256937
"150","A09 T2.D10.7.B_FIXED_SG_10.fcs","T2.D10.7.B","FIXED","SG",10,"T2","D10","7","B",10.8333333333333,57696,19177025.8592036,6315.22967493186,89.4949389905713,17162467.5929004
"151","A09 T2.D17.1.B_FIXED_SG_10.fcs","T2.D17.1.B","FIXED","SG",10,"T2","D17","1","B",17.0833333333333,154113,51208838.6775212,996.84332945672,94.1731067463485,48224954.3113474
"152","A09 T2.D6.2.B_FIXED_SG_10.fcs","T2.D6.2.B","FIXED","SG",10,"T2","D6","2","B",6.20833333333333,63728,21157332.093888,18923.6745127984,65.2774290735626,13810962.4514458
"153","A09 T3.D14.4.B_FIXED_SG_10.fcs","T3.D14.4.B","FIXED","SG",10,"T3","D14","4","B",14.4583333333333,230592,76730999.6006921,0,63.6119206217041,48810062.5582324
"154","A09 T3.D15.3.A_FIXED_SG_10.fcs","T3.D15.3.A","FIXED","SG",10,"T3","D15","3","A",15.3333333333333,199289,66327963.7888571,1664.11502363043,61.4343992894741,40748186.1146242
"155","A09 T3.D3.5.B_FIXED_SG_10.fcs","T3.D3.5.B","FIXED","SG",10,"T3","D3","5","B",3.58333333333333,7017,2322587.05150271,11584.8007414272,76.5711842667807,1778432.41096253
"156","A09 T4.D11.6.B_FIXED_SG_10.fcs","T4.D11.6.B","FIXED","SG",10,"T4","D11","6","B",11.7083333333333,66823,22188537.654403,5312.79054323283,21.8427786839861,4846593.17306415
"157","A09 T4.D7.1.B_FIXED_SG_10.fcs","T4.D7.1.B","FIXED","SG",10,"T4","D7","1","B",7.08333333333333,71109,23632103.6889332,59155.865736125,65.0170864447538,15364905.2841476
"158","A09 T5.D15.2.B_FIXED_SG_10.fcs","T5.D15.2.B","FIXED","SG",10,"T5","D15","2","B",15.2083333333333,61560,20448430.4932735,332.17073575818,51.6098115659519,10553396.4457731
"159","A09 T5.D4.4.B_FIXED_SG_10.fcs","T5.D4.4.B","FIXED","SG",10,"T5","D4","4","B",4.45833333333333,18046,5985406.30182421,14593.6981757877,64.2635487088551,3846434.49419569
"160","A09 T5.D8.8.B_FIXED_SG_10.fcs","T5.D8.8.B","FIXED","SG",10,"T5","D8","8","B",8.95833333333333,46215,15359433.6800824,36890.5580112333,78.6108406361571,12074179.9328658
"161","A10 Algae.D7.6_FIXED_SG_10.fcs","Algae.D7.6","FIXED","SG",10,"Algae","D7","6","Algae",7.70833333333333,17695,3537584.96601359,3251299.48020792,27.8835829330319,986405.43782487
"162","A10 Artemia.D15.4_FIXED_SG_10.fcs","Artemia.D15.4","FIXED","SG",10,"Artemia","D15","4","Artemia",15.4583333333333,6095,1214724.17091837,199.298469387755,81.8867924528302,994698.660714286
"163","A10 Extra.009_FIXED_SG_10.fcs","T4.D1.3.B","FIXED","SG",10,"T4","D1","3","B",1.33333333333333,3358,669297.616200271,0,76.5634306134604,512437.215977039
"164","A10 T1.D11.3.A_FIXED_SG_10.fcs","T1.D11.3.A","FIXED","SG",10,"T1","D11","3","A",11.3333333333333,15208,3031595.73407754,6378.94946675969,91.5636507101526,2775839.72889465
"165","A10 T1.D11.3.B_FIXED_SG_10.fcs","T1.D11.3.B","FIXED","SG",10,"T1","D11","3","B",11.3333333333333,15208,3031595.73407754,6378.94946675969,91.5636507101526,2775839.72889465
"166","A10 T1.D13.5.A_FIXED_SG_10.fcs","T1.D13.5.A","FIXED","SG",10,"T1","D13","5","A",13.5833333333333,66769,22164719.160802,0,96.3201485719421,21349090.4262382
"167","A10 T1.D2.6.A_FIXED_SG_10.fcs","T1.D2.6.A","FIXED","SG",10,"T1","D2","6","A",2.70833333333333,7,2318.49496555379,0,42.8571428571429,993.640699523052
"168","A10 T2.D10.7.A_FIXED_SG_10.fcs","T2.D10.7.A","FIXED","SG",10,"T2","D10","7","A",10.8333333333333,60068,19954820.2777224,6976.28064580427,88.4863821002863,17657298.5183709
"169","A10 T2.D17.1.A_FIXED_SG_10.fcs","T2.D17.1.A","FIXED","SG",10,"T2","D17","1","A",17.0833333333333,159530,52831500.8610412,993.509074049543,94.5088698050523,49930454.3648165
"170","A10 T2.D6.2.A_FIXED_SG_10.fcs","T2.D6.2.A","FIXED","SG",10,"T2","D6","2","A",6.20833333333333,67571,22477961.4783274,19626.7589235222,66.6587737342943,14983533.4819201
"171","A10 T3.D14.4.A_FIXED_SG_10.fcs","T3.D14.4.A","FIXED","SG",10,"T3","D14","4","A",14.4583333333333,214077,71157387.40236,0,62.104289578049,44191789.9285358
"172","A10 T3.D15.3.B_FIXED_SG_10.fcs","T3.D15.3.B","FIXED","SG",10,"T3","D15","3","B",15.3333333333333,203549,67682715.9672807,665.026268537607,62.1909220875563,42092505.1539536
"173","A10 T3.D3.5.A_FIXED_SG_10.fcs","T3.D3.5.A","FIXED","SG",10,"T3","D3","5","A",3.58333333333333,6906,2287815.5436295,8944.54382826476,77.3964668404286,1770688.39859538
"174","A10 T4.D11.6.A_FIXED_SG_10.fcs","T4.D11.6.A","FIXED","SG",10,"T4","D11","6","A",11.7083333333333,75892,25213289.0365448,3986.71096345515,20.6345859906182,5202657.80730897
"175","A10 T4.D7.1.A_FIXED_SG_10.fcs","T4.D7.1.A","FIXED","SG",10,"T4","D7","1","A",7.08333333333333,74206,24647424.1870661,50818.7464709204,63.2698164568903,15594380.0445079
"176","A10 T5.D15.2.A_FIXED_SG_10.fcs","T5.D15.2.A","FIXED","SG",10,"T5","D15","2","A",15.2083333333333,51802,17218547.4488948,332.391557254446,52.804911007297,9092238.65713811
"177","A10 T5.D4.4.A_FIXED_SG_10.fcs","T5.D4.4.A","FIXED","SG",10,"T5","D4","4","A",4.45833333333333,18172,6025198.93899204,14257.2944297082,62.7668941228263,3781830.23872679
"178","A10 T5.D8.8.A_FIXED_SG_10.fcs","T5.D8.8.A","FIXED","SG",10,"T5","D8","8","A",8.95833333333333,45126,15006983.7046891,37911.5397406053,76.6409608651332,11501496.5081477
"179","A11 Algae.D8.3_FIXED_SG_10.fcs","Algae.D8.3","FIXED","SG",10,"Algae","D8","3","Algae",8.33333333333333,25524,5096034.82010941,3310905.24298207,27.2684532204984,1389609.87102184
"180","A11 Artemia.D15.5_FIXED_SG_10.fcs","Artemia.D15.5","FIXED","SG",10,"Artemia","D15","5","Artemia",15.5833333333333,80,15945.7843332669,0,22.5,3587.80147498505
"181","A11 Extra.010_FIXED_SG_10.fcs","T5.D1.3.B","FIXED","SG",10,"T5","D1","3","B",1.33333333333333,1652,328946.058421776,0,81.4164648910412,267816.252165429
"182","A11 T1.D13.6.B_FIXED_SG_10.fcs","T1.D13.6.B","FIXED","SG",10,"T1","D13","6","B",13.7083333333333,69300,23046225.4738942,0,95.998556998557,22124043.8975723
"183","A11 T1.D2.3.A_FIXED_SG_10.fcs","T1.D2.3.A","FIXED","SG",10,"T1","D2","3","A",2.33333333333333,3290,1090704.15064315,10277.1515714096,94.7720364741641,1033682.53547275
"184","A11 T1.D2.7.B_FIXED_SG_10.fcs","T1.D2.7.B","FIXED","SG",10,"T1","D2","7","B",2.83333333333333,7374,2440994.4056407,13241.0870932504,62.7610523460808,1531993.77668907
"185","A11 T1.D9.1.B_FIXED_SG_10.fcs","T1.D9.1.B","FIXED","SG",10,"T1","D9","1","B",9.08333333333333,40631,13510341.1584758,51872.0489459334,77.1086116512023,10417636.4966416
"186","A11 T2.D10.8.B_FIXED_SG_10.fcs","T2.D10.8.B","FIXED","SG",10,"T2","D10","8","B",10.9583333333333,61746,20541601.5170165,6653.58129012941,86.480095876656,17764396.6865165
"187","A11 T2.D17.2.B_FIXED_SG_10.fcs","T2.D17.2.B","FIXED","SG",10,"T2","D17","2","B",17.2083333333333,159495,52798927.4364407,662.076271186441,93.4662528605912,49349179.0254237
"188","A11 T2.D6.4.B_FIXED_SG_10.fcs","T2.D6.4.B","FIXED","SG",10,"T2","D6","4","B",6.45833333333333,67212,22303633.6485814,23560.643769703,64.3188716300661,14345445.4952713
"189","A11 T3.D14.5.B_FIXED_SG_10.fcs","T3.D14.5.B","FIXED","SG",10,"T3","D14","5","B",14.5833333333333,233421,77726682.4281576,0,63.9145578161348,49678665.3791083
"190","A11 T3.D3.6.B_FIXED_SG_10.fcs","T3.D3.6.B","FIXED","SG",10,"T3","D3","6","B",3.70833333333333,8220,2720232.97372427,12575.2862532266,79.4768856447689,2161956.44979813
"191","A11 T4.D11.7.B_FIXED_SG_10.fcs","T4.D11.7.B","FIXED","SG",10,"T4","D11","7","B",11.8333333333333,70925,23570953.8052509,2658.69059488202,19.878745153331,4685609.8371552
"192","A11 T4.D15.3.A_FIXED_SG_10.fcs","T4.D15.3.A","FIXED","SG",10,"T4","D15","3","A",15.3333333333333,27656,9204246.68020102,332.811927979499,75.6110789702054,6959430.2259793
"193","A11 T4.D7.2.B_FIXED_SG_10.fcs","T4.D7.2.B","FIXED","SG",10,"T4","D7","2","B",7.20833333333333,67900,22554392.9579804,51486.4640425179,61.7761413843888,13933233.6821126
"194","A11 T5.D15.4.B_FIXED_SG_10.fcs","T5.D15.4.B","FIXED","SG",10,"T5","D15","4","B",15.4583333333333,51866,17229512.0087699,0,54.6253807889562,9411686.54286948
"195","A11 T5.D4.5.B_FIXED_SG_10.fcs","T5.D4.5.B","FIXED","SG",10,"T5","D4","5","B",4.58333333333333,14264,4747861.39866192,9652.83094231601,49.9789680314077,2372932.13061279
"196","A12 Algae.D8.6_FIXED_SG_10.fcs","Algae.D8.6","FIXED","SG",10,"Algae","D8","6","Algae",8.70833333333333,29349,5862998.92125135,2318110.99125015,38.4101672970118,2251987.69427464
"197","A12 Artemia.D15.6_FIXED_SG_10.fcs","Artemia.D15.6","FIXED","SG",10,"Artemia","D15","6","Artemia",15.7083333333333,5282,1054649.28219156,2995.02825309985,81.0677773570617,854980.731984905
"198","A12 Extra.011_FIXED_SG_10.fcs","Trans.D0.0.0","FIXED","SG",10,"Trans","D0","0","0",-0.0416666666666667,5259,1047463.50110542,0,59.6501235976421,624813.273049575
"199","A12 T1.D13.6.A_FIXED_SG_10.fcs","T1.D13.6.A","FIXED","SG",10,"T1","D13","6","A",13.7083333333333,79281,26357591.6752552,0,94.5649020572394,24925030.7523521
"200","A12 T1.D2.3.B_FIXED_SG_10.fcs","T1.D2.3.B","FIXED","SG",10,"T1","D2","3","B",2.33333333333333,2968,984345.980366145,10612.8946670204,94.1037735849057,926306.712655877
"201","A12 T1.D2.7.A_FIXED_SG_10.fcs","T1.D2.7.A","FIXED","SG",10,"T1","D2","7","A",2.83333333333333,7150,2371711.94480379,11941.486715096,61.3286713286713,1454539.42349156
"202","A12 T1.D9.1.A_FIXED_SG_10.fcs","T1.D9.1.A","FIXED","SG",10,"T1","D9","1","A",9.08333333333333,37270,12373837.9814077,38844.6215139442,76.0960558089616,9416002.6560425
"203","A12 T2.D10.8.A_FIXED_SG_10.fcs","T2.D10.8.A","FIXED","SG",10,"T2","D10","8","A",10.9583333333333,57780,19194100.2557885,6976.04889878085,87.8937348563517,16870411.586885
"204","A12 T2.D17.2.A_FIXED_SG_10.fcs","T2.D17.2.A","FIXED","SG",10,"T2","D17","2","A",17.2083333333333,137741,45633779.4858203,993.904055128545,92.6013314844527,42257487.4105486
"205","A12 T2.D6.4.A_FIXED_SG_10.fcs","T2.D6.4.A","FIXED","SG",10,"T2","D6","4","A",6.45833333333333,70269,23337429.4254401,26569.246097642,62.6449785823051,14619727.6652275
"206","A12 T3.D14.5.A_FIXED_SG_10.fcs","T3.D14.5.A","FIXED","SG",10,"T3","D14","5","A",14.5833333333333,252650,83875572.6711374,331.983268043291,60.3012072036414,50577982.8696634
"207","A12 T3.D3.6.A_FIXED_SG_10.fcs","T3.D3.6.A","FIXED","SG",10,"T3","D3","6","A",3.70833333333333,8523,2840621.25049993,12331.6891081189,75.7362431068872,2151379.81602453
"208","A12 T4.D11.7.A_FIXED_SG_10.fcs","T4.D11.7.A","FIXED","SG",10,"T4","D11","7","A",11.8333333333333,73117,24300242.6135797,2326.43158629399,14.837862603772,3605636.61138622
"209","A12 T4.D15.3.B_FIXED_SG_10.fcs","T4.D15.3.B","FIXED","SG",10,"T4","D15","3","B",15.3333333333333,26450,8789419.46632107,332.303193433689,74.4310018903592,6542052.96912903
"210","A12 T4.D7.2.A_FIXED_SG_10.fcs","T4.D7.2.A","FIXED","SG",10,"T4","D7","2","A",7.20833333333333,71193,23642733.7938363,45496.8119022317,65.3954742741562,15461277.8958555
"211","A12 T5.D15.4.A_FIXED_SG_10.fcs","T5.D15.4.A","FIXED","SG",10,"T5","D15","4","A",15.4583333333333,48100,15984314.7680447,332.314236341885,54.9085239085239,8776751.29602552
"212","A12 T5.D4.5.A_FIXED_SG_10.fcs","T5.D4.5.A","FIXED","SG",10,"T5","D4","5","A",4.58333333333333,13486,4465415.05248171,9602.33104864077,45.5435266201987,2033707.49312937
"213","B01 Algae.D9.3_FIXED_SG_10.fcs","Algae.D9.3","FIXED","SG",10,"Algae","D9","3","Algae",9.33333333333333,42806,8544452.87237016,2551598.8662222,70.0345745923469,5984071.220408
"214","B01 Artemia.D15.7_FIXED_SG_10.fcs","Artemia.D15.7","FIXED","SG",10,"Artemia","D15","7","Artemia",15.8333333333333,5695,1135865.01256532,5983.48557979975,78.1387181738367,887550.36100363
"215","B01 Extra.012_FIXED_SG_10.fcs","Desinf.D0.0.0","FIXED","SG",10,"Desinf","D0","0","0",-0.0416666666666667,960,191907.884215577,0,81.6666666666667,156724.772109388
"216","B01 T1.D12.3.A_FIXED_SG_10.fcs","T1.D12.3.A","FIXED","SG",10,"T1","D12","3","A",12.3333333333333,22843,4552937.89364586,597.943075819182,94.2564461760714,4291437.45515427
"217","B01 T1.D12.3.B_FIXED_SG_10.fcs","T1.D12.3.B","FIXED","SG",10,"T1","D12","3","B",12.3333333333333,22843,4552937.89364586,597.943075819182,94.2564461760714,4291437.45515427
"218","B01 T1.D13.7.B_FIXED_SG_10.fcs","T1.D13.7.B","FIXED","SG",10,"T1","D13","7","B",13.8333333333333,62241,20672578.7166202,0,96.1681206921483,19880430.4503786
"219","B01 T1.D2.8.B_FIXED_SG_10.fcs","T1.D2.8.B","FIXED","SG",10,"T1","D2","8","B",2.95833333333333,5890,1950072.8380347,10925.7052046087,59.8641765704584,1167395.04701364
"220","B01 T1.D9.2.B_FIXED_SG_10.fcs","T1.D9.2.B","FIXED","SG",10,"T1","D9","2","B",9.20833333333333,34397,11425297.2829336,37201.8866671095,77.285809808995,8830133.52820036
"221","B01 T2.D17.4.B_FIXED_SG_10.fcs","T2.D17.4.B","FIXED","SG",10,"T2","D17","4","B",17.4583333333333,85542,28450460.6379087,1330.36219110653,91.758434453251,26105697.2760834
"222","B01 T2.D2.3.A_FIXED_SG_10.fcs","T2.D2.3.A","FIXED","SG",10,"T2","D2","3","A",2.33333333333333,3615,1202794.87606056,10979.8702378972,95.1590594744122,1144568.29146565
"223","B01 T2.D6.5.B_FIXED_SG_10.fcs","T2.D6.5.B","FIXED","SG",10,"T2","D6","5","B",6.58333333333333,70283,23367689.5967018,29258.2371912092,65.8139237084359,15379193.4035974
"224","B01 T3.D10.1.B_FIXED_SG_10.fcs","T3.D10.1.B","FIXED","SG",10,"T3","D10","1","B",10.0833333333333,130785,43320635.9721762,26167.6051672739,65.9555759452537,28572374.9585956
"225","B01 T3.D14.6.B_FIXED_SG_10.fcs","T3.D14.6.B","FIXED","SG",10,"T3","D14","6","B",14.7083333333333,255904,85085782.6838675,332.491022742386,59.9658465674628,51022409.8949328
"226","B01 T3.D3.7.B_FIXED_SG_10.fcs","T3.D3.7.B","FIXED","SG",10,"T3","D3","7","B",3.83333333333333,9384,3111096.37635514,14918.9404236979,80.0085251491901,2489142.32669164
"227","B01 T4.D11.8.B_FIXED_SG_10.fcs","T4.D11.8.B","FIXED","SG",10,"T4","D11","8","B",11.9583333333333,64325,21376113.2526917,1993.88541805131,20.5969685192382,4402831.31729363
"228","B01 T4.D7.4.B_FIXED_SG_10.fcs","T4.D7.4.B","FIXED","SG",10,"T4","D7","4","B",7.45833333333333,65869,21892116.4583887,38885.9345918639,64.0407475443684,14019875.0332358
"229","B01 T5.D15.3.A_FIXED_SG_10.fcs","T5.D15.3.A","FIXED","SG",10,"T5","D15","3","A",15.3333333333333,54225,18073192.6807319,1666.500016665,87.5684647302905,15826417.3582642
"230","B01 T5.D15.5.B_FIXED_SG_10.fcs","T5.D15.5.B","FIXED","SG",10,"T5","D15","5","B",15.5833333333333,26467,8761876.38626808,0,59.8367778743341,5242824.51087496
"231","B01 T5.D4.6.B_FIXED_SG_10.fcs","T5.D4.6.B","FIXED","SG",10,"T5","D4","6","B",4.70833333333333,10798,3575615.08659227,7947.28302261664,47.5828857195777,1701380.84042518
"232","B02 Algae.D9.6_FIXED_SG_10.fcs","Algae.D9.6","FIXED","SG",10,"Algae","D9","6","Algae",9.70833333333333,27158,5423789.74277041,2592466.84773926,79.3246925399514,4302404.53746605
"233","B02 Artemia.D15.8_FIXED_SG_10.fcs","Artemia.D15.8","FIXED","SG",10,"Artemia","D15","8","Artemia",15.9583333333333,8590,1716215.13625829,6393.35091504835,73.6204889406286,1263485.97458643
"234","B02 Extra.018_FIXED_SG_10.fcs","IncomingW.D9.0.0","FIXED","SG",10,"IncomingW","D9","0","0",8.95833333333333,1700,338908.71394111,0,71.8235294117647,243416.199836526
"235","B02 T1.D13.3.A_FIXED_SG_10.fcs","T1.D13.3.A","FIXED","SG",10,"T1","D13","3","A",13.3333333333333,94584,18888467.2990514,1198.20269595607,97.4393132030788,18404792.8107838
"236","B02 T1.D13.3.B_FIXED_SG_10.fcs","T1.D13.3.B","FIXED","SG",10,"T1","D13","3","B",13.3333333333333,94584,18888467.2990514,1198.20269595607,97.4393132030788,18404792.8107838
"237","B02 T1.D13.7.A_FIXED_SG_10.fcs","T1.D13.7.A","FIXED","SG",10,"T1","D13","7","A",13.8333333333333,91317,30435956.4043596,333.300003333,96.9633255582203,29511715.4951172
"238","B02 T1.D2.8.A_FIXED_SG_10.fcs","T1.D2.8.A","FIXED","SG",10,"T1","D2","8","A",2.95833333333333,6143,2045825.42378526,11323.1425050788,59.2869933257366,1212908.38245579
"239","B02 T1.D9.2.A_FIXED_SG_10.fcs","T1.D9.2.A","FIXED","SG",10,"T1","D9","2","A",9.20833333333333,36683,12174504.6629717,39494.2086223491,77.1201919145108,9389001.36072483
"240","B02 T2.D17.4.A_FIXED_SG_10.fcs","T2.D17.4.A","FIXED","SG",10,"T2","D17","4","A",17.4583333333333,85263,28350124.6882793,665.004156275977,91.8018366700679,26025935.1620948
"241","B02 T2.D2.3.B_FIXED_SG_10.fcs","T2.D2.3.B","FIXED","SG",10,"T2","D2","3","B",2.33333333333333,3737,1241115.9083361,10627.6984390568,95.8255284987958,1189305.8784457
"242","B02 T2.D6.5.A_FIXED_SG_10.fcs","T2.D6.5.A","FIXED","SG",10,"T2","D6","5","A",6.58333333333333,71370,23718843.4695912,20937.1884346959,68.6450889729578,16281821.2030575
"243","B02 T3.D10.1.A_FIXED_SG_10.fcs","T3.D10.1.A","FIXED","SG",10,"T3","D10","1","A",10.0833333333333,138047,45804963.8330347,21235.6493463402,71.3546835498055,32683986.9931648
"244","B02 T3.D14.6.A_FIXED_SG_10.fcs","T3.D14.6.A","FIXED","SG",10,"T3","D14","6","A",14.7083333333333,242996,80700076.3840457,0,64.0385026914023,51679120.5871608
"245","B02 T4.D11.8.A_FIXED_SG_10.fcs","T4.D11.8.A","FIXED","SG",10,"T4","D11","8","A",11.9583333333333,67835,22587573.2551945,2330.84709643047,20.0029483305078,4518180.60735216
"246","B02 T4.D7.4.A_FIXED_SG_10.fcs","T4.D7.4.A","FIXED","SG",10,"T4","D7","4","A",7.45833333333333,73198,24229725.2565376,48659.3843098312,65.0331976283505,15757365.1108904
"247","B02 T5.D15.3.B_FIXED_SG_10.fcs","T5.D15.3.B","FIXED","SG",10,"T5","D15","3","B",15.3333333333333,59222,19641802.9252761,331.663958077676,83.9400898314815,16487347.0199993
"248","B02 T5.D15.5.A_FIXED_SG_10.fcs","T5.D15.5.A","FIXED","SG",10,"T5","D15","5","A",15.5833333333333,27175,9027339.46782713,0,59.9080036798528,5408098.86057868
"249","B02 T5.D4.6.A_FIXED_SG_10.fcs","T5.D4.6.A","FIXED","SG",10,"T5","D4","6","A",4.70833333333333,12792,4242926.79690869,18906.0997047995,50.7426516572858,2152973.56462901
"250","B03 Algae.D10.3_FIXED_SG_10.fcs","Algae.D10.3","FIXED","SG",10,"Algae","D10","3","Algae",10.3333333333333,34112,6817491.40618754,2114677.43224878,53.4034943714822,3640778.63937965
"251","B03 Artemia.D16.1_FIXED_SG_10.fcs","Artemia.D16.1","FIXED","SG",10,"Artemia","D16","1","Artemia",16.0833333333333,12770,3526844.89615555,7180.73353954927,46.0532498042287,1624226.6902342
"252","B03 Extra.055_FIXED_SG_10.fcs","IncomingW.D11.0.0","FIXED","SG",10,"IncomingW","D11","0","0",10.9583333333333,2152,428924.49972096,199.314358606394,89.4981412639405,383879.454675915
"253","B03 T1.D13.8.B_FIXED_SG_10.fcs","T1.D13.8.B","FIXED","SG",10,"T1","D13","8","B",13.9583333333333,107076,35682484.6707545,0,97.1580933168964,34668421.7541989
"254","B03 T1.D16.3.A_FIXED_SG_10.fcs","T1.D16.3.A","FIXED","SG",10,"T1","D16","3","A",16.3333333333333,46588,15456174.1092164,663.525977042001,41.5471795312098,6421604.40581249
"255","B03 T1.D9.4.B_FIXED_SG_10.fcs","T1.D9.4.B","FIXED","SG",10,"T1","D9","4","B",9.45833333333333,34294,11371443.7296903,39458.8500563698,78.6376625648801,8942237.54890908
"256","B03 T2.D17.5.B_FIXED_SG_10.fcs","T2.D17.5.B","FIXED","SG",10,"T2","D17","5","B",17.5833333333333,90616,30144040.4510828,332.656930907155,91.1991259821665,27491101.4270982
"257","B03 T2.D2.1.B_FIXED_SG_10.fcs","T2.D2.1.B","FIXED","SG",10,"T2","D2","1","B",2.08333333333333,1660,552983.110696559,20653.5860621606,71.566265060241,395749.358739465
"258","B03 T2.D6.6.B_FIXED_SG_10.fcs","T2.D6.6.B","FIXED","SG",10,"T2","D6","6","B",6.70833333333333,67340,22369120.3826734,26906.7233590221,68.2120582120582,15258437.4169546
