"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue"
"20160502_C1.fcs20","Otu00010",3,4,"Absent","Absent",0.0181378778881445,0,0.00644010700485485
"20160321_D3.fcs20","Otu00010",3,4,"Present","Absent",0.0415985363825016,0.0415985363825016,0.0087265055619486
"20160513_C1.fcs21","Otu00010",3,4,"Absent","Present",0.00741294003809888,0,0.0154974687467714
"20160502_D3.fcs19","Otu00010",3,4,"Present","Present",0.0650997222462826,0.0650997222462826,0.0318112342376767
"20160411_C2.fcs20","Otu00010",3,4,"Absent","Present",0.00679730953474812,0,0.0413290944518511
"20160321_C2.fcs22","Otu00010",3,4,"Present","Present",0.078328794138783,0.078328794138783,0.0758693361433087
"20160522_D2.fcs22","Otu00010",3,5,"Absent","Absent",0.00053248876360638,0,0.00135226504394861
"20160401_C1.fcs24","Otu00010",3,5,"Present","Absent",0.0190395600929532,0.0190395600929532,0.00373670594998563
"20160324_D2.fcs21","Otu00010",3,5,"Present","Absent",0.0268622906393413,0.0268622906393413,0.00415057915057915
"20160401_D2.fcs20","Otu00010",3,5,"Present","Present",0.0125286559713154,0.0125286559713154,0.0102723132086442
"20160522_D1.fcs20","Otu00010",3,5,"Present","Present",0.0672962720913099,0.0672962720913099,0.0164877300613497
"20160502_D1.fcs24","Otu00010",3,5,"Present","Present",0.0309449373844766,0.0309449373844766,0.0255014326647564
"20160324_C2.fcs16","Otu00010",3,5,"Present","Present",0.068774499203103,0.068774499203103,0.0500625782227785
"20160522_D3.fcs23","Otu00010",3,5,"Present","Present",0.0383222063731616,0.0383222063731616,0.0820866141732284
"20160422_D2.fcs21","Otu00010",3,5,"Present","Present",0.0485256072075623,0.0485256072075623,0.085125012160716
"20160411_D3.fcs23","Otu00011",1,1,"Absent","Absent",0.0132462595281071,0,0
"20160321_D2.fcs22","Otu00011",1,1,"Present","Absent",0.0147487573898548,0.0147487573898548,0.000194382350082612
"20160522_D3.fcs24","Otu00011",1,1,"Absent","Absent",0.012487988003657,0,0.000393700787401575
"20160324_C2.fcs17","Otu00011",1,1,"Absent","Absent",0.0131751657331759,0,0.000770193511119669
"20160401_C1.fcs25","Otu00011",1,1,"Absent","Absent",0.00298683117260021,0,0.0010539427038421
"20160307_C2.fcs20","Otu00011",1,1,"Absent","Absent",0.00362560440935686,0,0.00221388006545385
"20160502_C2.fcs19","Otu00011",1,1,"Absent","Absent",0.0016864249978451,0,0.00272214660703869
"20160422_C1.fcs22","Otu00011",1,1,"Absent","Absent",0.00429294048678386,0,0.00656733973730641
"20160223_D3.fcs23","Otu00011",1,1,"Present","Present",0.116979810869968,0.116979810869968,0.138463050314465
"20160513_C2.fcs23","Otu00011",1,2,"Absent","Absent",0.0186621940221346,0,9.69932104752667e-05
"20160522_C1.fcs17","Otu00011",1,2,"Absent","Absent",0.00121105777594732,0,0.000197589409207666
"20160229_C2.fcs20","Otu00011",1,2,"Absent","Absent",0.000145791320881044,0,0.000484777971688966
"20160522_C2.fcs21","Otu00011",1,2,"Absent","Absent",6.71193615656903e-05,0,0.00085812356979405
"20160422_D2.fcs22","Otu00011",1,2,"Absent","Absent",3.77756933807353e-06,0,0.00145928592275513
"20160307_C1.fcs21","Otu00011",1,2,"Absent","Absent",0.0317243456121288,0,0.0023296447291788
"20160321_C1.fcs20","Otu00011",1,2,"Absent","Absent",0.302437407196562,0,0.00278471288649894
"20160324_C1.fcs22","Otu00011",1,2,"Absent","Absent",0.156340757081379,0,0.00839597774089622
"20160223_D1.fcs20","Otu00011",1,2,"Present","Present",0.158426274622033,0.158426274622033,0.172107417390436
"20160411_D2.fcs21","Otu00011",1,3,"Absent","Absent",0.00456468148559805,0,0.000101729399796541
"20160522_D1.fcs21","Otu00011",1,3,"Absent","Absent",0.002989569095844,0,0.000287576687116564
"20160321_D3.fcs21","Otu00011",1,3,"Absent","Absent",0.00145341174785797,0,0.000575373993095512
"20160502_D3.fcs20","Otu00011",1,3,"Absent","Absent",0.00044368692372768,0,0.000955292319449752
"20160321_C2.fcs23","Otu00011",1,3,"Absent","Absent",0.00260849617855769,0,0.00172430309416611
"20160502_D1.fcs25","Otu00011",1,3,"Present","Absent",0.0203668941347484,0.0203668941347484,0.00238777459407832
"20160229_D3.fcs26","Otu00011",1,3,"Absent","Absent",0.00371665339993709,0,0.00347926935343578
"20160324_D2.fcs22","Otu00011",1,3,"Present","Present",0.00335714324931569,0.00335714324931569,0.0104247104247104
"20160223_D2.fcs23","Otu00011",1,3,"Present","Present",0.205452851746386,0.205452851746386,0.180039138943249
"20160522_D2.fcs23","Otu00011",1,4,"Present","Absent",0.174379071893319,0.174379071893319,0.000193180720564088
"20160411_C1.fcs21","Otu00011",1,4,"Absent","Absent",0.00899027365239829,0,0.000290360046457607
"20160513_D2.fcs22","Otu00011",1,4,"Present","Absent",0.0512220282709485,0.0512220282709485,0.000667302192564347
"20160321_D1.fcs21","Otu00011",1,4,"Absent","Absent",0.0273736360311277,0,0.000958129730765546
"20160502_C1.fcs21","Otu00011",1,4,"Absent","Absent",0.00787660378978654,0,0.00198157138610918
"20160505_D2.fcs23","Otu00011",1,4,"Present","Absent",0.00730532191055215,0.00730532191055215,0.00246254873794377
"20160411_C2.fcs21","Otu00011",1,4,"Present","Absent",0.0140663641687812,0.0140663641687812,0.00348682186442416
"20160401_D2.fcs21","Otu00011",1,4,"Absent","Present",0.00743665302829987,0,0.0105630390541719
"20160223_C1.fcs25","Otu00011",1,4,"Present","Present",0.1966032399822,0.1966032399822,0.194890077243018
"20160321_D2.fcs23","Otu00011",1,5,"Present","Absent",0.000620542346422394,0.000620542346422394,0.000194382350082612
"20160513_C1.fcs22","Otu00011",1,5,"Absent","Absent",0.00421836267656607,0,0.000309949374935427
"20160229_D1.fcs21","Otu00011",1,5,"Absent","Absent",0.03150530018766,0,0.000690675875678342
"20160502_D2.fcs22","Otu00011",1,5,"Absent","Absent",0.0182680005355415,0,0.000966276934969562
"20160229_C1.fcs17","Otu00011",1,5,"Absent","Absent",0.0223440655371244,0,0.00203646237393328
"20160411_D1.fcs16","Otu00011",1,5,"Absent","Absent",0.00133549264560324,0,0.00247878730098198
"20160229_D2.fcs23","Otu00011",1,5,"Present","Absent",0.00374098998248782,0.00374098998248782,0.00428808108371504
"20160223_C2.fcs22","Otu00011",1,5,"Present","Present",0.17613097104698,0.17613097104698,0.116540624394028
"20160411_D3.fcs24","Otu00011",2,1,"Absent","Absent",0.00163794549048442,0,0
"20160522_C1.fcs18","Otu00011",2,1,"Absent","Absent",0.0058984805270645,0,0.000197589409207666
"20160522_D3.fcs25","Otu00011",2,1,"Absent","Absent",0.00783690152023207,0,0.000393700787401575
"20160522_C2.fcs22","Otu00011",2,1,"Absent","Absent",0.000994856467732872,0,0.00085812356979405
"20160401_C1.fcs26","Otu00011",2,1,"Absent","Absent",0.00320994374816076,0,0.0010539427038421
"20160307_C1.fcs22","Otu00011",2,1,"Absent","Absent",0.0333023466741464,0,0.0023296447291788
"20160502_C2.fcs20","Otu00011",2,1,"Absent","Absent",0.00953466742300458,0,0.00272214660703869
"20160422_C1.fcs23","Otu00011",2,1,"Absent","Absent",0.000160430107562022,0,0.00656733973730641
"20160223_D3.fcs24","Otu00011",2,1,"Present","Present",0.109446671810044,0.109446671810044,0.138463050314465
"20160513_C2.fcs24","Otu00011",2,2,"Absent","Absent",0.0155932565728581,0,9.69932104752667e-05
"20160522_D1.fcs22","Otu00011",2,2,"Absent","Absent",0.00187991072020159,0,0.000287576687116564
"20160229_C2.fcs21","Otu00011",2,2,"Absent","Absent",0.00120323843815568,0,0.000484777971688966
"20160502_D3.fcs21","Otu00011",2,2,"Absent","Absent",0.000462689194934485,0,0.000955292319449752
"20160422_D2.fcs23","Otu00011",2,2,"Absent","Absent",0.00178685895163861,0,0.00145928592275513
"20160502_D1.fcs26","Otu00011",2,2,"Present","Absent",0.00596134924257849,0.00596134924257849,0.00238777459407832
"20160321_C1.fcs21","Otu00011",2,2,"Absent","Absent",0.00249189488926499,0,0.00278471288649894
"20160324_C1.fcs23","Otu00011",2,2,"Absent","Absent",0.00187184372513303,0,0.00839597774089622
"20160223_D1.fcs21","Otu00011",2,2,"Present","Present",0.150695450361941,0.150695450361941,0.172107417390436
"20160411_D2.fcs22","Otu00011",2,3,"Absent","Absent",0.00243307146776516,0,0.000101729399796541
"20160411_C1.fcs22","Otu00011",2,3,"Absent","Absent",0.010961627315142,0,0.000290360046457607
"20160321_D3.fcs22","Otu00011",2,3,"Absent","Absent",0.00655713781760871,0,0.000575373993095512
"20160321_D1.fcs22","Otu00011",2,3,"Absent","Absent",0.00429478982497405,0,0.000958129730765546
"20160321_C2.fcs24","Otu00011",2,3,"Absent","Absent",0.00292253822317549,0,0.00172430309416611
"20160505_D2.fcs24","Otu00011",2,3,"Absent","Absent",0.0119729828209824,0,0.00246254873794377
"20160229_D3.fcs27","Otu00011",2,3,"Absent","Absent",0.00291740721431867,0,0.00347926935343578
"20160324_D2.fcs23","Otu00011",2,3,"Present","Present",0.038310375265082,0.038310375265082,0.0104247104247104
"20160223_D2.fcs24","Otu00011",2,3,"Present","Present",0.187373087207959,0.187373087207959,0.180039138943249
"20160522_D2.fcs24","Otu00011",2,4,"Present","Absent",0.00824389793091967,0.00824389793091967,0.000193180720564088
"20160513_C1.fcs23","Otu00011",2,4,"Absent","Absent",0.0301671938272721,0,0.000309949374935427
"20160513_D2.fcs23","Otu00011",2,4,"Present","Absent",0.00357981934260684,0.00357981934260684,0.000667302192564347
"20160502_D2.fcs23","Otu00011",2,4,"Absent","Absent",0.000922435213426697,0,0.000966276934969562
"20160502_C1.fcs22","Otu00011",2,4,"Absent","Absent",0.00693311994664132,0,0.00198157138610918
"20160411_D1.fcs17","Otu00011",2,4,"Absent","Absent",0.00395024430980544,0,0.00247878730098198
"20160411_C2.fcs22","Otu00011",2,4,"Absent","Absent",0.00509053220480407,0,0.00348682186442416
"20160401_D2.fcs22","Otu00011",2,4,"Present","Present",0.00013049282162399,0.00013049282162399,0.0105630390541719
"20160223_C1.fcs26","Otu00011",2,4,"Present","Present",0.168109677962705,0.168109677962705,0.194890077243018
"20160321_D2.fcs24","Otu00011",2,5,"Absent","Absent",0.13411812367192,0,0.000194382350082612
"20160522_C1.fcs19","Otu00011",2,5,"Absent","Absent",0.0136253152926809,0,0.000197589409207666
"20160229_D1.fcs22","Otu00011",2,5,"Absent","Absent",0.00484491727442368,0,0.000690675875678342
"20160522_C2.fcs23","Otu00011",2,5,"Absent","Absent",0.00596731808604738,0,0.00085812356979405
"20160229_C1.fcs18","Otu00011",2,5,"Absent","Absent",0.00573519224184797,0,0.00203646237393328
"20160307_C1.fcs23","Otu00011",2,5,"Absent","Absent",0.0180336101659405,0,0.0023296447291788
"20160229_D2.fcs24","Otu00011",2,5,"Present","Absent",0.0803756701523083,0.0803756701523083,0.00428808108371504
"20160223_C2.fcs23","Otu00011",2,5,"Present","Present",0.190904799074146,0.190904799074146,0.116540624394028
"20160411_D3.fcs25","Otu00011",3,1,"Absent","Absent",0.000120281377538242,0,0
"20160321_D2.fcs25","Otu00011",3,1,"Absent","Absent",0.0021586350739367,0,0.000194382350082612
"20160229_C2.fcs22","Otu00011",3,1,"Absent","Absent",0.00295774158053705,0,0.000484777971688966
"20160324_C2.fcs18","Otu00011",3,1,"Absent","Absent",0.066012906392051,0,0.000770193511119669
"20160401_C1.fcs27","Otu00011",3,1,"Absent","Absent",0.000261075846844002,0,0.0010539427038421
"20160307_C1.fcs24","Otu00011",3,1,"Absent","Absent",0.011044170506247,0,0.0023296447291788
"20160502_C2.fcs21","Otu00011",3,1,"Absent","Absent",0.000201455370197014,0,0.00272214660703869
"20160422_C1.fcs24","Otu00011",3,1,"Absent","Absent",0.000881155667790387,0,0.00656733973730641
"20160223_D1.fcs22","Otu00011",3,1,"Present","Present",0.139658975004852,0.139658975004852,0.172107417390436
"20160513_C2.fcs25","Otu00011",3,2,"Absent","Absent",0.00904542322350423,0,9.69932104752667e-05
"20160522_C1.fcs20","Otu00011",3,2,"Absent","Absent",0.0140916927054518,0,0.000197589409207666
"20160321_D3.fcs23","Otu00011",3,2,"Absent","Absent",0.00898410565062921,0,0.000575373993095512
"20160522_C2.fcs24","Otu00011",3,2,"Absent","Absent",0.00103782433116517,0,0.00085812356979405
"20160422_D2.fcs24","Otu00011",3,2,"Absent","Absent",0.00110445922758463,0,0.00145928592275513
"20160502_D1.fcs27","Otu00011",3,2,"Absent","Absent",0.00095382613809442,0,0.00238777459407832
"20160321_C1.fcs22","Otu00011",3,2,"Absent","Absent",0.00331173274998609,0,0.00278471288649894
"20160324_C1.fcs24","Otu00011",3,2,"Absent","Absent",0.00376295909019579,0,0.00839597774089622
"20160223_D2.fcs25","Otu00011",3,2,"Present","Present",0.170778412606296,0.170778412606296,0.180039138943249
"20160411_D2.fcs23","Otu00011",3,3,"Absent","Absent",0.00541247003863408,0,0.000101729399796541
"20160522_D1.fcs23","Otu00011",3,3,"Absent","Absent",0.0019016844227886,0,0.000287576687116564
"20160513_D2.fcs24","Otu00011",3,3,"Present","Absent",0.0166033693036456,0.0166033693036456,0.000667302192564347
"20160502_D3.fcs22","Otu00011",3,3,"Absent","Absent",4.06767017763591e-05,0,0.000955292319449752
"20160321_C2.fcs25","Otu00011",3,3,"Absent","Absent",0.00494514807821959,0,0.00172430309416611
"20160505_D2.fcs25","Otu00011",3,3,"Absent","Absent",0.0172133406222074,0,0.00246254873794377
"20160229_D3.fcs28","Otu00011",3,3,"Absent","Absent",0.00392909146773324,0,0.00347926935343578
"20160324_D2.fcs24","Otu00011",3,3,"Absent","Present",0.0026695341562955,0,0.0104247104247104
"20160223_C1.fcs27","Otu00011",3,3,"Present","Present",0.18426558585245,0.18426558585245,0.194890077243018
"20160522_D2.fcs25","Otu00011",3,4,"Present","Absent",0.00496207204923621,0.00496207204923621,0.000193180720564088
"20160411_C1.fcs23","Otu00011",3,4,"Absent","Absent",0.00275792680395399,0,0.000290360046457607
"20160229_D1.fcs23","Otu00011",3,4,"Absent","Absent",0.00938166644597276,0,0.000690675875678342
"20160321_D1.fcs23","Otu00011",3,4,"Absent","Absent",0.0022376885537688,0,0.000958129730765546
"20160502_C1.fcs23","Otu00011",3,4,"Absent","Absent",0.0544362679567061,0,0.00198157138610918
"20160411_D1.fcs18","Otu00011",3,4,"Absent","Absent",0.0193853305601893,0,0.00247878730098198
"20160411_C2.fcs23","Otu00011",3,4,"Absent","Absent",0.0582918343187596,0,0.00348682186442416
"20160401_D2.fcs23","Otu00011",3,4,"Present","Present",0.00410698982938746,0.00410698982938746,0.0105630390541719
"20160321_D2.fcs26","Otu00011",3,5,"Absent","Absent",0.00693921564277803,0,0.000194382350082612
"20160513_C1.fcs24","Otu00011",3,5,"Absent","Absent",0.00847700869611904,0,0.000309949374935427
"20160229_C2.fcs23","Otu00011",3,5,"Absent","Absent",0.016425927413888,0,0.000484777971688966
"20160502_D2.fcs24","Otu00011",3,5,"Absent","Absent",0.00227140863931873,0,0.000966276934969562
"20160229_C1.fcs19","Otu00011",3,5,"Absent","Absent",0.00569149686667907,0,0.00203646237393328
"20160307_C1.fcs25","Otu00011",3,5,"Absent","Absent",0.02897597297965,0,0.0023296447291788
"20160229_D2.fcs25","Otu00011",3,5,"Absent","Absent",0.0256178158286292,0,0.00428808108371504
"20160223_C2.fcs24","Otu00011",3,5,"Present","Present",0.161140307687903,0.161140307687903,0.116540624394028
"20160223_D1.fcs23","Otu00011",3,5,"Present","Present",0.151769310108428,0.151769310108428,0.172107417390436
"20160411_D3.fcs26","Otu00012",1,1,"Absent","Absent",0.137439472898181,0,9.50660709192889e-05
"20160324_D2.fcs25","Otu00012",1,1,"Absent","Absent",0.130963659041274,0,0.000868725868725869
"20160223_D2.fcs26","Otu00012",1,1,"Absent","Absent",0.0433520516515219,0,0.0012720156555773
"20160513_C2.fcs26","Otu00012",1,1,"Present","Absent",0.076490699941219,0.076490699941219,0.00417070805043647
"20160522_C2.fcs25","Otu00012",1,1,"Present","Absent",0.142006834487064,0.142006834487064,0.00734172387490465
"20160324_C2.fcs19","Otu00012",1,1,"Present","Absent",0.119217590776632,0.119217590776632,0.00904977375565611
"20160411_C1.fcs24","Otu00012",1,1,"Present","Present",0.130089592479829,0.130089592479829,0.0116144018583043
"20160324_C1.fcs25","Otu00012",1,1,"Present","Present",0.0840272655876702,0.0840272655876702,0.028897783852387
"20160229_D2.fcs26","Otu00012",1,1,"Present","Present",0.116266343372757,0.116266343372757,0.149303186823896
"20160513_D2.fcs25","Otu00012",1,2,"Absent","Absent",0.0876145943881337,0,0.000476644423260248
"20160522_D2.fcs26","Otu00012",1,2,"Absent","Absent",0.00632498357278677,0,0.000869313242538395
"20160411_D2.fcs24","Otu00012",1,2,"Present","Absent",0.123814664230692,0.123814664230692,0.00132248219735504
"20160401_C1.fcs28","Otu00012",1,2,"Present","Absent",0.0713072987036698,0.0713072987036698,0.00603621730382294
"20160522_D1.fcs24","Otu00012",1,2,"Absent","Absent",0.0288151829394406,0,0.0075728527607362
"20160502_D2.fcs25","Otu00012",1,2,"Absent","Absent",0.0604141508067058,0,0.00995265243018649
"20160321_C2.fcs26","Otu00012",1,2,"Absent","Present",0.00767069809897339,0,0.012453300124533
"20160502_C1.fcs24","Otu00012",1,2,"Present","Present",0.0131319571763713,0.0131319571763713,0.0379470920439909
"20160229_C1.fcs20","Otu00012",1,2,"Present","Present",0.163412151041232,0.163412151041232,0.34600465477114
"20160422_D2.fcs25","Otu00012",1,3,"Absent","Absent",0.0018374807865844,0,0.000681000097285728
"20160502_C2.fcs22","Otu00012",1,3,"Present","Absent",0.0436560381633515,0.0436560381633515,0.00087497569511958
"20160223_D3.fcs25","Otu00012",1,3,"Absent","Absent",0.00588250177952422,0,0.00147405660377359
"20160505_D2.fcs26","Otu00012",1,3,"Absent","Absent",0.0141793413302706,0,0.00615637184485943
"20160321_D2.fcs27","Otu00012",1,3,"Absent","Absent",0.00269610701238991,0,0.00787248517834581
"20160401_D2.fcs24","Otu00012",1,3,"Absent","Present",0.00873436120953818,0,0.0102723132086442
"20160422_C1.fcs25","Otu00012",1,3,"Absent","Present",0.0261304697293692,0,0.0143109194275632
"20160307_C2.fcs21","Otu00012",1,3,"Present","Present",0.0787343285323628,0.0787343285323628,0.053614399845991
"20160229_D1.fcs24","Otu00012",1,3,"Present","Present",0.155201822269393,0.155201822269393,0.348297977306364
"20160223_D1.fcs24","Otu00012",1,4,"Absent","Absent",0.00541100492588218,0,0.00079864230807627
"20160502_D1.fcs28","Otu00012",1,4,"Absent","Absent",0.0336197148126732,0,0.00114613180515759
"20160411_D1.fcs19","Otu00012",1,4,"Absent","Absent",0.14027796583392,0,0.00209743540852321
"20160321_D3.fcs24","Otu00012",1,4,"Absent","Absent",0.000475586663373704,0,0.00652090525508247
"20160522_D3.fcs26","Otu00012",1,4,"Absent","Absent",0.0143197017524124,0,0.00816929133858268
"20160502_D3.fcs23","Otu00012",1,4,"Present","Present",0.0267025913967236,0.0267025913967236,0.0103171570500573
"20160321_C1.fcs23","Otu00012",1,4,"Present","Present",0.0405609881078813,0.0405609881078813,0.0183406952179758
