"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","GMM81_Class","GMM82_Class","GMM83_Class","GMM84_Class","GMM85_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","GMM81_Reg","GMM82_Reg","GMM83_Reg","GMM84_Reg","GMM85_Reg","Other_Reg"
"Overall194","Otu00042",1,5,0.00937123222229859,0.00446146877134649,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,59.0972946342002,0,75.2991905770706,0,0,0,0,0,0,0,0,0,21.4948304576536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall195","Otu00043",1,1,2.09538424021667,1.11895227418628,0.163423267075888,0.846153846153846,21.4203358835781,0,0,0,0,0,100,0,0,0,0,0,0,0,13.5100206393063,0,32.7841474460844,0,0,0,0,0,0,0,0,0,0,0,15.3713912104048,0,0,0,0,0,0,0,0,0,0,19.2718848414047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5419388033909,0,0,0,0,0,0,24.9728127587468,0,5.29228003392606,0,0,71.489386159503,0,14.1464727825807,0,0,0,0,0,0,0,0,0,0,0,4.88488540485346,0,0,0,0,0,0,0,0,0,0,32.2396996564943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5287413047019,0,0,0,0,0,0,0,0,0,0,0,28.2480837726219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9834752661818,0,0,0,0,0,0,0,0,0
"Overall196","Otu00043",1,2,1.43236881062518,0.815474853645573,0.0389124114358742,0.705882352941177,15.4577336418847,0,10.5988475136731,1.72034011816486,0,0,100,0,0,39.6359740970846,6.37696472617125,1.73636568057371,3.70890955450984,34.3576843911059,11.1955048290829,8.11857231762839,7.13008873127237,0,20.8247153292423,0,0,0,23.4276295769988,0,0,0,26.0777520844007,32.0542944482332,13.7230774533758,7.73750816336486,9.82925374899991,35.8410541593296,0,41.3900889183604,12.569515566852,5.34360985590988,3.29348178660988,0,0,0,0,3.12506110450201,0,0,44.9138445769005,0,0,0,0,0,9.8041921049162,21.5188337833492,62.7515352702855,0,0,97.6045657259379,0,0,10.4144097879642,0,0,0,43.9112787650147,7.51355078034469,8.84983855836676,32.2900454522012,0,15.8273971604024,1.00416422772462,65.1146617805273,0,10.7778534533837,0,7.18599887347076,0,0,0,0,0,0,0,6.02799082586905,0,11.4554348255155,0,0,0,0,0,0,0,0,59.9396638269055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0603361730945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall197","Otu00043",1,3,0.898755759791014,0.616695881855003,0.301716602183959,0.882352941176471,38.7797840275811,0,24.3453820749527,0,0,0,96.5673009342691,0,0,44.9354214662331,0,0,12.4449486651974,0,0,0,0,0,32.8396496197793,0,0,0,53.3823741567474,0,17.2618338599894,20.4542642001394,33.4524552002061,41.5832509698564,33.0575881698874,0,13.4287544732162,45.3814058386382,0,0,23.0792262791563,13.6478524916632,0,4.35911980921238,41.9382482906263,33.0867872906858,0,0,0,0,0,0,0,0,0,0,14.1961828606975,25.6770067681688,42.5057030829418,0,0,100,43.8558439933282,0,4.57978718246518,12.5800966754531,0,0,38.6122730127639,23.2655075123442,17.1958024353303,16.6867967580676,0,45.1307151935215,0,31.730628458807,0,17.4954534548115,0,0,0,0,0,0,0,0,0,10.6909336825776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall198","Otu00043",1,4,1.07370288489405,0.618818664333699,0.717528862053428,0.8125,45.5106460211473,0,0,0,0,0,100,0,0,0,0,0,0,0,38.006018977763,0,0,0,40.4274034110004,0,0,0,39.5894694588799,0,0,41.2307827861649,0,74.8799462741422,37.0651335872772,29.2059592065316,0,0,0,0,0,0,0,0,0,41.5581431136261,0,0,0,0,66.4174912829097,0,0,0,0,0,0,39.9858035920734,0,0,0,90.413037300489,0,0,26.0609894902767,0,0,0,52.0350403721288,36.8975362472843,33.9765131954572,0,0,35.5642077683344,0,32.1180019922386,0,0,0,37.858799736679,0,0,0,0,0,0,0,21.0593249926753,0,0,61.4855980140091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall199","Otu00043",1,5,6.15037393637604,2.80263603473773,0.0118986906259406,0.6875,25.1118103831163,0,0,0,0,0,91.3718107140572,59.0034942327245,0,0,0,0,8.68322685636276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27329993573945,6.20310926172329,0,0,0,0,0.0836158028057428,0,0,0,66.2671734726137,0,0,0,0,36.5594303165633,0,0,0,0,0,16.3391954410284,1.00412602062466,35.4801399248223,0,0,100,0,0,11.1275217523064,0,0,0,61.5500917984082,25.4501150251436,8.00377333037049,0,0,20.6045955827001,5.7887412477371,16.3223253276998,0,0,0,4.67738127436438,0,0,0,0,0,0,0,5.9578962473923,0,0,0,0,1.80000876232321,0,2.74541145139649,0.750123338884454,2.22870601605988,1.17076034856584,2.64792741001516,1.33660435294809,0.279445444678763,1.77820975569263,0.356901800183458,2.9939044768466,0.589108852614047,0.411911167132035,1.37102796162044,0.587354773435363,0.601580378064396,0.272211220839147,0.229721935720112,0.565501613257957,2.99016679075345,0.119153694173713,0.555460787669589,0.472318038593767,0.487847966962287,1.75800803237022,2.0186646951082,0.956477999958093,0.564121155627746,0.555760867316675,1.19859979569625,0.613985637418865,0.321332711458181,1.70440218077095,0.707551322414117,0.852575499517864,0.512876768184261,4.18641547090184,1.96022232816883,1.63029972803273,1.06781652201524,1.3549103920682,0.838533685072831,0,3.921021244118,0.958536244171455,7.68855471237635,0.59034633195075,0.375677391385351,1.32669116254171,1.25624639724844,1.16457575668905,1.74405027401319,0.0752138574872225,1.62541228243319,1.75827113605918,0.894902099907111,2.52196640185769,0.59410537568661,0.313181474524321,0.46694630477126,1.45666643495014,2.44396540330183,2.10939403379612,0.437747627714889,0.22892368278933,0.519573806895751,1.16026372599562,0.515610266539296,1.03843378773504,0.50256017985029,2.45503491075427,0.260232124044006,0.312774436790504,0.265452172720101,0.662763038483246,3.46254905566062,0.158166717367107,0,0.884614992509567,0.476691292063174,0.052081088523485,0.262797446997893,0.623071603567267,2.29101059319759,0
"Overall200","Otu00045",1,1,1.49239835749314,0.996478033502518,0.190640284453967,0.769230769230769,0,0,0,0,0,0,92.5396839518851,0,0,0,0,0,0,0,0,0,20.3464237013924,0,10.9810781167246,0,0,27.9456041400082,0,0,0,0,0,0,0,0,6.0431195811393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5239568162387,0,0,21.4729860186436,12.0815840369613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5686320883623,0,0,0,0,0,0,0,100,0,0,0,0,0,0.501994294613982,0.422486124716147,0.454324722801376,0.416999834854991,0.841366299679456,0.611283498424167,5.66170962944398,2.81463049940581,0.432074373342344,2.09880999389013,1.40838050884135,0.845923420490939,1.38932145842832,2.68453577077313,1.00822875717402,2.56483682859492,1.09611915064432,0.30608823053088,0.701015050606414,1.8886342368412,0.630318585681255,1.10698982992188,1.17100079912283,1.41689291301472,1.10311840726007,2.30745427467088,0.512291918490627,1.45481421456096,0.666097527495769,0.174921948743202,0.56834064041647,2.09732276682152,1.60002101357912,1.87011641657304,0.614832296753512,3.43646643551545,0.831526462244405,0,1.11185179585129,0.44718752320067,0.751141943139183,0.643387723850616,0.347307025854371,0.443432487662263,0.749950648556671,0.828864716505475,0.75947949726778,0,0.866056014148274,0,0.652659713659465,1.04013544163593,2.70328110137079,0.407603179507678,0.327389124501784,1.69635990031289,1.68797809396056,0,0.653147997019002,1.48363359328943,4.18662178199413,1.18081742240029,1.39171163821288,0.736301059626971,0.424416975583761,0.339650155349307,0.379473863744793,0.941474011267782,0.140717877961162,0.546183744104515,0.667598982389291,2.5592488424198,2.60265280735003,0.838588415358153,0.362490731468548,0.709620740059285,3.95263945576285,0,0.72973245294182,0.641298167154046,6.90744615082004,0.681650382759284,1.12752180309907,0,0.640005881914482,0
"Overall201","Otu00045",1,2,1.84501045675206,1.24718971076749,0.0210871447406876,0.705882352941177,3.51489009270565,13.8386354770921,0,1.2903172798871,0,8.46754632789642,14.9486941394714,2.07568331214168,0,3.17973632814433,32.5194257532137,0,16.3332864135242,19.2607916407557,7.72412998068665,5.56513563920843,30.7146197801872,0,22.5279663169566,0,0,42.9290606198706,9.45318218459677,9.320367475345,0,0,1.47355412651941,43.1317220686821,0,0,11.0895581759823,31.117472624623,7.05095153545121,9.57423719285274,0,5.1452352214127,15.3655764698462,2.94938624088017,13.8926990267591,0,0,0,5.03513328356983,12.616096283611,0,0,6.43150995095708,0,0,0,11.3906999724752,27.9190684786646,100,0.391260594588041,0,22.7995574752111,47.5551848537027,0,3.63017192092529,0,3.10592565926743,0.477132532157995,1.11351354393666,0,0,0,0,7.67410249135215,0,0,0.533588015876246,8.31074154817031,40.1310946372018,3.49734954630732,0,0,17.0621479412305,0,9.46687392860791,4.79244995550376,88.8123667500487,0,16.8856278050812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall202","Otu00045",1,3,0.873670818884236,0.568179283752721,0.763825010191167,0.823529411764706,0,0,0,0,0,0,13.3472651688597,0,0,0,0,0,0,0,0,0,30.2711398525786,0,32.7782249241692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7740198915534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.306959171703,0,0,0,24.0566696636628,0,0,0,100,0,6.18713285865074,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7043558081229,3.76383303264236,0,0,0,0,5.24695030899191,0,0,0,0,6.2005142254848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54066527343887,0,0,0,0,0,0,0,0,0,0,0,0,0,17.478616832391,0,0,3.89264951946831,8.81685140148638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6271020247338,0,0,0,0,0,0,0,18.7284615732398,0,0,0,0,0
"Overall203","Otu00045",1,4,0.684002918640801,0.343404046473465,0.638320906281632,0.75,0,0,0,0,0,0,12.3480001948239,0,0,0,40.9441947771764,0,0,0,0,0,37.4475222789916,0,16.142599689242,0,0,36.6439421207682,0,3.42900450902779,0,0,4.61091033637785,5.60621978904943,0,0,0,0,0,0,0,0,10.4951896187177,0,0,0,0,0,11.1317659125172,5.06539322078269,0,0,0,0,0,0,0,27.2775070625542,54.2547814078188,14.6724520289442,0,23.7448203521787,8.68069050263869,0,1.95504835561637,0,0,0,0,0,0,0,0,0,0,0,1.92179771470892,0,47.6231943897422,0,0,0,8.87411805840715,0,0,0,100,0,17.6263910812396,0,0,0,0.971002795065775,0.793642995514504,0.657088263252959,0.644049725058956,0.979342597032708,1.63661974018144,1.36142403331386,1.73351446577026,0.658205597624079,0.58722257383466,1.92227261334135,1.61285136676539,1.262798188181,1.93757068885691,1.13296813030654,1.28330697975202,1.60874668264648,0.949450391148223,2.28393838839902,3.18646295628773,0.228422439122661,1.77112364100139,1.27636769706598,1.34067975765987,1.42819924131296,0.517676957890477,1.40089043232825,1.64580622006941,0.810796045253013,0.154498117448733,1.43510753087913,1.27829266909179,0.83300065289555,1.46187795146635,1.05498415574506,0.683273701596793,1.5286557205483,0.852490871873811,1.06044588067611,1.1371907177244,0.341247752498077,0.938135944391825,0.964228747853853,0.563313603378499,0.266519167882336,0.976698701503457,1.07549435014601,0.640692891138351,1.15363129506125,0.442887533434338,0.850174335784583,1.87668007778779,3.48164619770562,1.09154235995009,0.437384495357357,2.53448634251979,1.80397483073785,0.489630140216271,0.4412183065266,0.914551301870571,1.01100451810487,0.390379467509228,0.337668140827131,3.14233222192005,0.493395115332399,0.169802499541987,0.132408545211064,1.57124293186866,0.11035128099541,1.17399436958029,0.839197815040741,0.772570047836162,1.65542573058259,3.22862870248947,0.0544426471625127,0.326793112370666,1.43440916993343,0.0507896345351641,1.74755803778864,1.1571692895147,5.3271268668559,0.930867836962282,1.29182941582551,1.12877427571983,1.13544037676287,0
"Overall204","Otu00045",1,5,1.43733096256238,0.88959137538992,0.0440685544632288,0.6875,0,0,0,0,0,0,18.5232048744897,0,0,0,0,0,0,0,0,0,31.0396466781484,0,26.2253406981517,0,0,22.5056857261164,0,0,0,0,0,0,0,0,20.2783786435539,0,0,0,0,0,0,0,0,0,0,0,0,41.600683707789,0,0,0,0,0,0,0,23.9988216040571,44.5493689650351,0,0,0,22.5865632215123,0,20.7552567594351,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9242720245922,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2.88181488367675,0.670754554100903,0,0,0.796242441287659,3.82200360890094,0,0,10.213957298121,0,0,1.81249465120428,0,7.37700756342813,4.49271188834757,0,5.57411439082501,0,0,0,0,0,1.45169729944133,0,0,8.70609290307672,0,0,0,0,0,1.01509737246206,0,1.3073170946724,0,0,0,5.41887531874514,4.14205768308724,0,0.688311470258664,0,0,0,0,0,4.2417294876599,3.17999703511909,0,0,3.91107726676135,0,0,0.62208632365113,2.20618982775982,0,0,0,1.73867824791456,0,1.05858071146264,0,0,0,0,0.972812345836443,0,5.40238336007389,0,0,0,0,0,0,0,12.8453278471999,0,0,3.45058712492549,0,0
"Overall205","Otu00046",1,1,0.455223865138085,0.232384238041624,0.108508706255299,0.846153846153846,0,22.1268528860951,0,0,0,0,68.2377586833682,0,0,0,0,0,99.7775694513748,0,0,0,0,0,0,0,0,0,55.7248352572149,0,0,0,0,0,100,0,0,0,0,0,0,0,66.9944425236704,0,11.1000695062935,0,0,0,0,0,4.26197247084716,0,0,0,0,43.8875717488274,0,0,42.7051977241795,0,0,0,0,0,0,0,20.9898212827935,0,57.5496668723163,0,0,0,0,0,0,0,0,85.4511581844405,0,0,11.9684422911348,0,0,0,0,0,0,0,0,0,0,0,1.81662595159821,0,1.86595054899144,1.27888032492528,1.08937597272775,2.55547239448286,0.705815992474498,6.449367994296,0,0.757010785150244,0.706579104337967,0.8218046262754,0.933003770721317,1.56505883868105,0.611584301105705,0.780088153017424,0.560063481369721,1.18492649663309,0.8960434364358,0.553427797105339,2.91794109302481,0.615459860361651,1.20833369929538,2.21904159768509,0.611997348362691,0.0405372703718516,1.31360109593163,1.51245211494958,1.01728956944303,1.24743123916848,0.731345333878642,1.29393640436652,0.934290187512465,0,0.414539157899207,0.596542982996698,0.710182052577387,0,0.903477906086306,1.15372466109913,0.640913829107824,0,0.32382983493809,2.46778598351823,0,0.799583793616374,0.779159018456052,0.683547453827485,4.55519016624433,3.05700200177214,2.80406367372848,0.55869947442351,2.19686015620876,0.596867437821319,0,2.2282799985744,0.656615916073576,0.363065520449232,0.418742115029453,0.736766470478088,0.720611378130269,1.18651841522496,1.35163550643193,0,0,0.19454097822965,0,7.41787976143957,0,0.370376578525893,0.769855597672202,0.741856594597089,6.92086310255606,2.06497414946738,1.26128792657588,0.25406744614384,0.305169795888536,0,0.850399683188219,0.466900935130474,0.795539668362524,0.591993572679112,0.941409377530511,0,4.35394314261893,0
"Overall206","Otu00046",1,2,0.708954412156277,0.301571045994642,NA,0.941176470588235,0,0,0,0,0,0,65.8502765865993,0,0,0,11.7633053489922,0,100,0,0,49.5037415255025,0,0,0,0,0,0,82.1257221297626,0,0,0,0,0,94.6782469869299,0,0,0,0,0,0,0,29.7944509827714,0,8.48349756786573,0,0,0,0,0,0,0,0,0,0,9.34071177830689,0,0,0,0,0,0,0,0,0,0,0,0,13.8463159193442,0,0,0,0,0,1.55941670100779,0,0,61.3440533591487,82.3207025061524,0,3.4306154273259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92581890535056,0,0,52.5734036316714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91507625396819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7353776945849,5.85032351442502,0,0,0,0,0,0,0,0,0,0,0,0
"Overall207","Otu00046",1,3,0.895990491230976,0.444959736705595,0.0105284190780445,0.823529411764706,59.4865287887355,18.0213531225827,0,0,0,0,100,0,0,0,40.0641874823563,0,97.2241921958886,0,0,91.9203827322387,0,47.0040473206642,56.3956667026102,0,0,39.1321827883977,0,0,8.04777481913261,0,0,0,79.7163316169793,0,0,69.674796453721,29.9678960642572,0,0,0,64.9211246393993,0,8.78745665768619,27.3927630369456,0,0,0,55.0266966437949,13.0811052783051,20.5115162519348,0,0,0,48.1458631309047,67.3523405403551,0,0,0,0,0,0,41.7859218675577,0,0,37.6551513292952,0,55.7789378803255,0,0,0,0,0,27.3815524371837,0,25.1360643286137,88.3535318466496,91.7795778345242,0,21.5551355924139,0,0,0,0,0,0,40.2246644879816,0,0,0,0,1.85784239117035,0.634757565063887,1.33100045327836,1.07223512227378,1.58545523997197,1.7240302489003,3.14492557091648,0.895656837995236,0,0,2.32076615334926,0.510945073230688,0.832501438768741,1.95773048526211,1.73179644818331,3.64933377314177,0.883810876335053,3.00613376309541,1.57883382440127,0,2.0593891855934,1.05256448744561,1.46612754436716,1.27105384662263,0.868914760590299,0.151986474109592,0,1.43590709780293,1.6712439415382,0.449371901337426,0,1.24797806631173,1.43466782396403,1.05311297303323,1.03482530369621,0,1.37298609732097,0,0.609790665689657,1.33844358807175,0.722415882534278,0.309225820203716,0.72388526865082,2.51392706357604,0.396726951516657,0.774751202932585,1.46585553061747,1.22886460711434,3.26811706858577,4.70778486616921,1.53191431398675,0,1.62633677764325,1.18305097215422,0.370058525851712,0,0.398879896682916,0,0,1.04250684852363,2.29528332913365,0.422607866425009,1.20233641425609,0.6687833501157,0.386512980680153,1.75322185309428,0,0.562763423698474,4.57312644180975,0.4201088709632,0.759118259452444,1.71958446164196,1.60799361504134,3.0045870236139,1.22275754173479,3.41378812103527,0.676819853593255,0,0.706190462457132,1.00872007086102,0.559585629317974,0.935542104116493,1.69491708394449,0,0.905230623437481,0
"Overall208","Otu00046",1,4,1.32239541486552,0.668012058030741,0.431594603573277,0.875,0,0,0,0,0,0,99.5493808813341,0,0,0,0,0,0,0,100,72.2954460607782,0,0,0,0,0,0,0,0,0,0,0,0,94.7580261041742,0,0,0,0,0,0,0,26.8024152597072,0,0,0,0,0,0,0,0,0,0,0,0,45.1204533156078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42902385506454,0,1.48179762574908,0,1.63071859625807,1.41460797891307,1.42200726293665,7.12542322121192,0,0,0.87727275824543,1.24365679397658,1.23322986397053,2.03189873148068,6.06718676111788,2.76505239321743,0.595997646840588,2.70256896964499,3.99263114670064,0,3.67248200540405,0.527889222260586,1.48974030072905,3.38125864360004,0,0,0,1.75053587797677,1.66493592440449,0,0,1.82283160757548,1.64232660149735,0,1.6081237541537,0.820487294968555,3.74759988202138,0,0,1.49705072473985,0,0.330725268965301,0.355607578702496,2.12934078023582,0.83528356336639,0.109208175405515,1.56217700267853,2.62396676886103,3.98078407612234,0,1.90165437380176,1.697325362846,0,1.28173445154992,0,0,0.897489992404858,0,0,1.11684594223159,0,0,2.85692464476047,0,0.31331277990157,0,0,0.379875745922184,3.00953656658232,0,0,1.64676109806981,1.99949010842959,3.43085285201597,1.53430736823141,0,0.401448377030804,0,1.30412831234115,0.142160954653828,0.463101756394165,0.434643317169694,1.58699741580911,0,1.03597992085704,0
"Overall209","Otu00046",1,5,0.771791935639427,0.206379907461914,0.000793407446912612,0.9375,0,0,0,0,0,0,50.1432306331168,0,0,0,0,0,91.499018849385,0,0,65.1314026232042,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,31.6715231619559,0,0,0,47.121797143788,0,8.07174730523787,0,0,0,0,34.5629587148848,0,0,0,0,0,39.6588886476476,0,0,0,0,0,0,0,0,10.2190706473779,0,0,0,0,0,0,0,0,0,16.9919358824455,0,0,65.6935685666043,77.5700822624269,0,20.9676467401027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602126687003092,0,7.9703928936424,0,0,0,0.309392310139798,0,0,0,0,0,0,0,0,0,0,0,15.9833182585963,0,0,9.60002156531588,0,0,0,0,2.08432746820815,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12594487561341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6929244395719,40.6315515019091,0,0,0,0,0,0,0,0,0,0,0,0
"Overall210","Otu00047",1,1,4.63108267298717,1.52542174425579,0.0921891578355679,0.769230769230769,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5.78973567929094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53781877553546,0,0,0,0,0,3.41083001417698,2.17599449766879,2.49377314512849,0,0,0,0,0,0.365833686747927,1.32013731539373,0,0.270323229209712,0,11.0850727511937,0,4.89304021913042,3.53077305408323,0,1.53477879427793,0,0,1.97279859120633,1.29623442537807,0,4.67877865275888,0,0.559129640069784,0,9.78424035600269,0,0,0,1.76055206149276,0,0,5.09944479307483,0,0,0,0,0,0,7.80513105427266,0,0,5.5187432069563,0.281456923719334,0,1.81973180603259,0,0,0,3.40922886559246,0,0,0.397296590267571,0,0,0,14.2714721477246,0,0,1.60908032636758,0,0,0.192924053377791,0.482926192329069,0,0,0,5.41286304226885,0,0,1.02959178856149,0,0
"Overall211","Otu00047",1,2,2.67067323438051,0.992238999716348,0.854240351341576,0.941176470588235,0,0,0,0,0,0,0,0,0,0,86.2820080704123,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8661100444619,0,0,38.6209826852662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508256020430009,0,0,0,0,0,19.1735824803533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3181614992167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
